# GeoShield Emergency Service Centers Reference Dataset (India-wide OSM-Mapped)
# Source: OpenStreetMap contributors via Humanitarian OpenStreetMap Team (HOT) / Geofabrik (medical, police, fire) & Overpass API (police supplementation only)
# License: Open Data Commons Open Database License (ODbL) 1.0 (https://opendatacommons.org/licenses/odbl/)
# Attribution: (c) OpenStreetMap contributors
# Extraction Date: 2026-09-18T21:00:00Z
# Geographic Scope: India-wide sovereign territory across all 36 States and Union Territories
# Geometry Validation: Point-in-polygon validated against official Survey of India / CGAZ state boundaries
# Categories: MEDICAL (amenity=hospital), RESPONSE_UNIT (amenity=police), FIRE (amenity=fire_station)
# Filtering: Named facilities only; valid coordinates strictly within Indian territory; deduplicated by OSM element ID and 10m spatial proximity
# Coordinate Reference System: WGS84 (EPSG:4326) Decimal Degrees
source_id,name,center_type,latitude,longitude,city,state,phone_number
osm-node-7514621017,Narayana Hospital - Jhansi,MEDICAL,25.4581063,78.615004,Jhansi,Uttar Pradesh,
osm-node-7514621090,Jenya Hospital & Research Centre,MEDICAL,25.457642,78.6154153,Jhansi,Uttar Pradesh,
osm-node-7514621049,Kamla Hospital,MEDICAL,25.4582886,78.6152752,Jhansi,Uttar Pradesh,
osm-node-7514621085,Sheela Jain Hospital,MEDICAL,25.4585786,78.6156023,Jhansi,Uttar Pradesh,
osm-node-4605644689,MLB Medical College and Hospital,MEDICAL,25.4596023,78.6148127,Jhansi,Uttar Pradesh,
osm-node-7200422996,MLB MEDICAL COLLEGE Jhansi,MEDICAL,25.4597314,78.6150178,Jhansi,Uttar Pradesh,
osm-node-7514621101,Sai Astha Hospital,MEDICAL,25.4603368,78.6110676,Jhansi,Uttar Pradesh,
osm-node-7514621053,Chaitanya Hospital,MEDICAL,25.4596768,78.6093658,Jhansi,Uttar Pradesh,
osm-node-7514621021,Megha Patel Hospital,MEDICAL,25.46015,78.6094913,Jhansi,Uttar Pradesh,
osm-way-1361487785,MLB Medical College,MEDICAL,25.465904338461538,78.61709179230769,Jhansi,Uttar Pradesh,
osm-node-7037432534,Fabuli Purohit E.N.T. Hospital,MEDICAL,25.4636465,78.6227424,Jhansi,Uttar Pradesh,
osm-node-7514621015,Maa Vaishno Hospital and Trauma Centre,MEDICAL,25.4647403,78.62407,Jhansi,Uttar Pradesh,
osm-node-7514620985,Hi Tech Hospital & Trauma Centre,MEDICAL,25.4642871,78.6242999,Jhansi,Uttar Pradesh,
osm-node-7514621043,Kilkari Hospital,MEDICAL,25.464439,78.623681,Jhansi,Uttar Pradesh,
osm-node-7514621094,Divya Jyoti Eye Hospital,MEDICAL,25.4617225,78.6200469,Jhansi,Uttar Pradesh,
osm-node-7514620999,Neeta Hospital,MEDICAL,25.4620706,78.6207836,Jhansi,Uttar Pradesh,
osm-node-7018342534,Dr Jiyalal Memorial Hospital Pvt Ltd,MEDICAL,25.4593669,78.6168618,Jhansi,Uttar Pradesh,
osm-node-7514621020,Raghvendra Hospital & Laparoscopic Surgery Centre,MEDICAL,25.4594116,78.6170099,Jhansi,Uttar Pradesh,
osm-node-7514621010,"Shankar Hospital, Jhansi",MEDICAL,25.4596386,78.6172436,Jhansi,Uttar Pradesh,
osm-node-7514621105,Mansi ENT Hospital Coblation Centre,MEDICAL,25.459468,78.6171592,Jhansi,Uttar Pradesh,
osm-node-7034914330,Seth Shankar Multi Speciality Hospital Pvt Ltd.,MEDICAL,25.4597329,78.6172946,Jhansi,Uttar Pradesh,
osm-node-7514621042,Kanha Hospital,MEDICAL,25.459694,78.6174789,Jhansi,Uttar Pradesh,
osm-node-7514621093,Nirmal Hospital,MEDICAL,25.4596083,78.6183786,Jhansi,Uttar Pradesh,
osm-node-7514621038,"Avtar Hospital, Karguwa Ji Road",MEDICAL,25.4592467,78.6184148,Jhansi,Uttar Pradesh,
osm-node-7514621027,Sanmati Hospital,MEDICAL,25.4597428,78.6179595,Jhansi,Uttar Pradesh,
osm-node-4631653258,Nirmal Hospital,MEDICAL,25.4602139,78.6179029,Jhansi,Uttar Pradesh,
osm-node-7514621051,Kankane Super Speciality Hospital,MEDICAL,25.4603157,78.618023,Jhansi,Uttar Pradesh,
osm-node-7514621002,A-Life Multispeciality Hospital,MEDICAL,25.4603945,78.6182098,Jhansi,Uttar Pradesh,
osm-node-4631654741,Savitri Hospital,MEDICAL,25.4604771,78.6183172,Jhansi,Uttar Pradesh,
osm-node-7514621074,City Hospital & Research Centre,MEDICAL,25.4603326,78.618293,Jhansi,Uttar Pradesh,
osm-node-7030401325,"Vatsalya Children Hospital, Jhansi",MEDICAL,25.4591059,78.6167113,Jhansi,Uttar Pradesh,
osm-node-7035003241,K Palaria Hospital,MEDICAL,25.4589864,78.6161901,Jhansi,Uttar Pradesh,
osm-node-7514621034,Kedarnath Hospital,MEDICAL,25.458826,78.616158,Jhansi,Uttar Pradesh,
osm-node-7035590336,Smt. Meva Chaudhary Memorial Hospital,MEDICAL,25.4586453,78.6160558,Jhansi,Uttar Pradesh,
osm-node-7030575633,Laxman Seth Hospital and test tube baby Center,MEDICAL,25.4586403,78.6168123,Jhansi,Uttar Pradesh,
osm-node-7514621059,Radhe Hospital,MEDICAL,25.4574743,78.6161351,Jhansi,Uttar Pradesh,
osm-node-7514621008,Rajaram Hospital,MEDICAL,25.4575664,78.6166601,Jhansi,Uttar Pradesh,
osm-node-7514620986,Shri Radhey Hospital,MEDICAL,25.4573926,78.6162186,Jhansi,Uttar Pradesh,
osm-node-7514621048,Global Hospitals,MEDICAL,25.4572068,78.6159605,Jhansi,Uttar Pradesh,
osm-node-7514621046,Devine Care Hospital,MEDICAL,25.4556766,78.6164474,Jhansi,Uttar Pradesh,
osm-node-7514620997,Civil Hospital,MEDICAL,25.4283981,78.6339015,Jhansi,Uttar Pradesh,
osm-node-7514621092,Mangal Maitri Hospital,MEDICAL,25.4651076,78.6354277,Jhansi,Uttar Pradesh,
osm-node-7514621070,Dr Narendra Hospitals,MEDICAL,25.3721786,78.733443,Jhansi,Uttar Pradesh,
osm-node-7514621063,Badri Hospital,MEDICAL,25.3747561,78.7326284,Jhansi,Uttar Pradesh,
osm-node-12596310748,mahila police thana,RESPONSE_UNIT,24.6932286,78.4144972,Lalitpur,Uttar Pradesh,
osm-way-751928692,Harriet Benson Memorial Hospital,MEDICAL,24.69567258,78.41243951999999,Lalitpur,Uttar Pradesh,
osm-node-7029112990,Harriet Benson Memorial Hospital,MEDICAL,24.6956744,78.4124547,Lalitpur,Uttar Pradesh,
osm-node-7167157698,District Women Hospital Lalitpur,MEDICAL,24.6967125,78.411697,Lalitpur,Uttar Pradesh,
osm-node-7173757239,District Male Hospital Lalitpur,MEDICAL,24.696247,78.4122428,Lalitpur,Uttar Pradesh,
osm-node-12596310721,SHREE GURU NANAK DEV HOSPITAL MULTI SPECIALITY CARE CENTRE,MEDICAL,24.6974301,78.4068439,Lalitpur,Uttar Pradesh,
osm-node-7021276723,K.K. Jain Hospital (Only For Sahara),MEDICAL,24.6955196,78.4092227,Lalitpur,Uttar Pradesh,
osm-node-12596310775,Lalitpur Fire Station,FIRE,24.6919457,78.4152925,Lalitpur,Uttar Pradesh,
osm-node-12596291890,Homeopathic Clinic,MEDICAL,24.6895252,78.4184615,Lalitpur,Uttar Pradesh,
osm-node-12596310708,police station,RESPONSE_UNIT,24.6920954,78.4200924,Lalitpur,Uttar Pradesh,
osm-node-7031760831,Ayushman Hospital,MEDICAL,24.6880747,78.4238823,Lalitpur,Uttar Pradesh,
osm-way-780567534,SHRI ANANDPUR DHAM CHARITABLE TRUST HOSPITAL SUKHPUR,MEDICAL,24.831860728571428,77.8616406238095,Ashoknagar,Madhya Pradesh,
osm-node-7112621885,"Goverment hospital,Chanderi",MEDICAL,24.7165202,78.139033,Ashoknagar,Madhya Pradesh,
osm-node-7518423121,K.G. Hospital,MEDICAL,24.4108912,78.096101,Ashoknagar,Madhya Pradesh,
osm-node-7096134206,PHC Layra,MEDICAL,24.1733939,78.0862123,Vidisha,Madhya Pradesh,
osm-node-7288957826,Vivekananda Kendra Borl Hospital,MEDICAL,24.2216085,78.1510333,Sagar,Madhya Pradesh,
osm-node-12167432665,Shanta Clinic Bina,MEDICAL,24.1765134,78.1945165,Sagar,Madhya Pradesh,
osm-node-12167421983,Diabetes Care Clinc Dr Bharat,MEDICAL,24.1763176,78.1959153,Sagar,Madhya Pradesh,
osm-node-12168053732,D C Jain Hospital,MEDICAL,24.1804968,78.1902632,Sagar,Madhya Pradesh,
osm-node-12165374404,Kirti Dental & CosmeticClinic,MEDICAL,24.1833024,78.2036609,Sagar,Madhya Pradesh,
osm-node-7518423228,Badkul Hospital,MEDICAL,24.1846576,78.2016246,Sagar,Madhya Pradesh,
osm-node-7518423162,Samadhan Hospital and Dental Care,MEDICAL,24.1809589,78.2043574,Sagar,Madhya Pradesh,
osm-node-7113296240,CH Bina,MEDICAL,24.1818841,78.20801,Sagar,Madhya Pradesh,
osm-node-7518423215,City Hospital,MEDICAL,24.1828796,78.2050252,Sagar,Madhya Pradesh,
osm-node-7518423150,Singhai Rajkumar Memorial Hospital,MEDICAL,24.1864632,78.207032,Sagar,Madhya Pradesh,
osm-node-12161717116,Sub Health Centre,MEDICAL,24.1688278,78.216782,Sagar,Madhya Pradesh,
osm-node-12172502645,Primary Heaith Ctr Khimlasa,MEDICAL,24.2028649,78.3617475,Sagar,Madhya Pradesh,
osm-node-12174659469,SHC Hospital,MEDICAL,24.1622196,78.3589558,Sagar,Madhya Pradesh,
osm-node-12174699235,Swasti Clinic,MEDICAL,24.1174915,78.3378986,Sagar,Madhya Pradesh,
osm-node-7172806402,"Goverment hospital,Birdha",MEDICAL,24.5397633,78.4809443,Lalitpur,Uttar Pradesh,
osm-node-7089008064,Government Hospital Malthone,MEDICAL,24.3034025,78.5261388,Sagar,Madhya Pradesh,
osm-node-12204843052,Primary Health Centre,MEDICAL,24.1667861,78.5940151,Sagar,Madhya Pradesh,
osm-node-12204861012,Government Veterinary Hospital,MEDICAL,24.1673617,78.5945009,Sagar,Madhya Pradesh,
osm-node-12201210368,Veterinary Hospital Bandri,MEDICAL,24.0427728,78.636487,Sagar,Madhya Pradesh,
osm-node-12194360120,Dr. Jitendr Kumar Jain,MEDICAL,24.0401504,78.6330334,Sagar,Madhya Pradesh,
osm-node-12188195826,Police Sahayta Candr,RESPONSE_UNIT,23.9219142,78.70528,Sagar,Madhya Pradesh,
osm-node-12189887354,Denida Up Sbastha Candr Mehar,MEDICAL,23.9850468,78.6623524,Sagar,Madhya Pradesh,
osm-node-12161359668,Police Station Khurai,RESPONSE_UNIT,24.0521087,78.3188276,Sagar,Madhya Pradesh,
osm-node-7518423160,Rethore Mission Hospital,MEDICAL,24.0541346,78.3164215,Sagar,Madhya Pradesh,
osm-node-7518423207,Paras Multispeciality Hospital,MEDICAL,24.05283,78.3288388,Sagar,Madhya Pradesh,
osm-node-12161576580,Jain Dental Clinic,MEDICAL,24.0448949,78.3300651,Sagar,Madhya Pradesh,
osm-node-12159874393,Saraf Ji Clinic,MEDICAL,24.041404,78.3305836,Sagar,Madhya Pradesh,
osm-node-12159786878,Digiqure E Clinik Khurai,MEDICAL,24.0398009,78.3333569,Sagar,Madhya Pradesh,
osm-node-7518423217,"New Government Hospital, Khurai",MEDICAL,24.0325132,78.3241269,Sagar,Madhya Pradesh,
osm-node-7113296245,Government Hospital Khurai,MEDICAL,24.031377,78.3163056,Sagar,Madhya Pradesh,
osm-node-7518423184,Dr. Rahat Hospital,MEDICAL,23.789697,78.395166,Sagar,Madhya Pradesh,
osm-node-7113102473,Government Hospital Bhainsa,MEDICAL,23.837668,78.5548304,Sagar,Madhya Pradesh,
osm-node-7518423180,Bhagyoday Tirth Charitable Trust,MEDICAL,23.8508958,78.7213138,Sagar,Madhya Pradesh,
osm-node-12188075140,Braunwald Hospitals P. L .T. D,MEDICAL,23.8772538,78.7324308,Sagar,Madhya Pradesh,
osm-node-7518423227,Chhawani Hospital,MEDICAL,23.853066,78.739642,Sagar,Madhya Pradesh,
osm-node-12176091041,Pashu Swastha Kendra,MEDICAL,23.8535237,78.7403784,Sagar,Madhya Pradesh,
osm-node-11949901875,Railway hospital sagar Wcr,MEDICAL,23.8492963,78.7475233,Sagar,Madhya Pradesh,
osm-node-12176460464,Choukesy Hospital,MEDICAL,23.8500481,78.7434966,Sagar,Madhya Pradesh,
osm-node-7016173770,Sri Ganesh Memorial Hospital,MEDICAL,23.8502512,78.7431306,Sagar,Madhya Pradesh,
osm-node-11949912741,Surya Multispecialiy Hospital Sagar,MEDICAL,23.8444822,78.7443247,Sagar,Madhya Pradesh,
osm-node-7518423161,Dr.Sarfaraz Khan Hospital,MEDICAL,23.8404578,78.7464445,Sagar,Madhya Pradesh,
osm-node-11937079928,Dr. Amitabh Jain Clinic,MEDICAL,23.8381753,78.7452156,Sagar,Madhya Pradesh,
osm-node-11937108006,Dufrin Hospitai,MEDICAL,23.8382136,78.7460143,Sagar,Madhya Pradesh,
osm-node-7518423218,Gandhi Eye Hospital,MEDICAL,23.8372357,78.7439014,Sagar,Madhya Pradesh,
osm-node-7016243512,Sagar Prasutika Grah,MEDICAL,23.8406722,78.7414411,Sagar,Madhya Pradesh,
osm-node-7518423144,Singh Hospital,MEDICAL,23.8407045,78.7410416,Sagar,Madhya Pradesh,
osm-node-7518423166,SGO Hospital,MEDICAL,23.8427657,78.7405471,Sagar,Madhya Pradesh,
osm-node-7518423185,Kesharwani Hospital,MEDICAL,23.8418213,78.7376572,Sagar,Madhya Pradesh,
osm-node-11941302532,GURUKRIPA HOME HEALTH,MEDICAL,23.8409036,78.7380816,Sagar,Madhya Pradesh,
osm-node-7518423208,Kilkari Hospital,MEDICAL,23.8409674,78.7399746,Sagar,Madhya Pradesh,
osm-node-7518423136,Children's Hospital,MEDICAL,23.8407668,78.740751,Sagar,Madhya Pradesh,
osm-node-11939035290,Nursing Home Makroniya,MEDICAL,23.8376081,78.7399564,Sagar,Madhya Pradesh,
osm-node-11941490928,Shivram Shishu Chikitsalaya,MEDICAL,23.8431722,78.7361866,Sagar,Madhya Pradesh,
osm-node-7518423221,Saraswati Hospital,MEDICAL,23.84451,78.7409506,Sagar,Madhya Pradesh,
osm-node-11941490930,Dr.Mahendra Jain Hospital,MEDICAL,23.8436664,78.7326157,Sagar,Madhya Pradesh,
osm-node-11942031495,Indra Gadhi eye hospital,MEDICAL,23.8458358,78.7300791,Sagar,Madhya Pradesh,
osm-node-11947561307,Chiranjivi Nursing Home,MEDICAL,23.8381319,78.7241928,Sagar,Madhya Pradesh,
osm-node-7518423165,Meera Hospital,MEDICAL,23.8382353,78.7288111,Sagar,Madhya Pradesh,
osm-node-11968935210,Divisional aaimal Hosptal Sagar,MEDICAL,23.8390661,78.7267927,Sagar,Madhya Pradesh,
osm-node-11941545869,Umakundan Medical,MEDICAL,23.8431089,78.7318173,Sagar,Madhya Pradesh,
osm-node-11941519348,Chiranjivi hospital,MEDICAL,23.8428166,78.7314709,Sagar,Madhya Pradesh,
osm-node-7518423142,Life Care General Hospital,MEDICAL,23.842565,78.731811,Sagar,Madhya Pradesh,
osm-node-7518423148,Chhoti Hospital,MEDICAL,23.837647,78.733041,Sagar,Madhya Pradesh,
osm-node-7014244278,Khemchand Jain Hospital And Research Centre,MEDICAL,23.8307836,78.7322807,Sagar,Madhya Pradesh,
osm-node-7518423173,Khemchand Jain Hospital and Research Centre,MEDICAL,23.8280906,78.736492,Sagar,Madhya Pradesh,
osm-node-11968428130,Maheshwari Nursing Home,MEDICAL,23.8360027,78.7382692,Sagar,Madhya Pradesh,
osm-node-12153683663,RPS Medical Store Dr.Devashish,MEDICAL,23.8251324,78.7443367,Sagar,Madhya Pradesh,
osm-node-7518423176,"Shivaji Hospital, Sagar",MEDICAL,23.8208595,78.7399838,Sagar,Madhya Pradesh,
osm-node-12153595335,Ashwin Hospital,MEDICAL,23.8163419,78.7352199,Sagar,Madhya Pradesh,
osm-node-7518423117,"Central Hospital, Sagar",MEDICAL,23.8137799,78.7377495,Sagar,Madhya Pradesh,
osm-node-11964274256,Sagar MedicalSiore,MEDICAL,23.8148151,78.7384734,Sagar,Madhya Pradesh,
osm-node-12100537209,Sanjbeni Hospital,MEDICAL,23.6978283,78.6849785,Sagar,Madhya Pradesh,
osm-node-7106835405,Government hospital Jaisinagar,MEDICAL,23.6283411,78.5692191,Sagar,Madhya Pradesh,
osm-node-7104617803,Government Hospital,MEDICAL,23.4048911,78.6567631,Sagar,Madhya Pradesh,
osm-node-7288502825,Primary Hospital Chunethiya,MEDICAL,23.2089943,78.4783413,Raisen,Madhya Pradesh,
osm-node-7108178079,"Government Hospital, Silwani",MEDICAL,23.302565,78.4382911,Raisen,Madhya Pradesh,
osm-node-7112808023,CH Begamganj,MEDICAL,23.5981633,78.3420628,Raisen,Madhya Pradesh,
osm-node-7113271495,urban B,MEDICAL,23.5987772,78.3414687,Raisen,Madhya Pradesh,
osm-node-7518423167,Government Hospital,MEDICAL,23.613896,78.195978,Vidisha,Madhya Pradesh,
osm-node-7095683073,Government Hospital Gairatganj,MEDICAL,23.4077359,78.2224122,Raisen,Madhya Pradesh,
osm-way-1026029144,"Police Station, Kulamavu",RESPONSE_UNIT,9.792913100000002,76.88596358571428,Idukki,Kerala,
osm-node-9933300083,"Government Ayurveda Dispensary, Painavu",MEDICAL,9.855502,76.947099,Idukki,Kerala,
osm-node-8998310236,General Medical Centre Idukki,MEDICAL,9.8507871,76.9399881,Idukki,Kerala,
osm-way-1052651538,Government Ayurveda Hospital  (annex)  PAREMAVU,MEDICAL,9.8483813,76.95782752,Idukki,Kerala,
osm-node-9918267552,District Hospital Idukki,MEDICAL,9.848388,76.960646,Idukki,Kerala,
osm-way-1082224033,"Government Medical College, Idukki",MEDICAL,9.848705412500001,76.96213753125,Idukki,Kerala,
osm-way-1063991250,"Police Station , Idukki",RESPONSE_UNIT,9.85253062,76.96279716000001,Idukki,Kerala,
osm-way-979370892,"Fire and Rescue Station, Cheruthony",FIRE,9.8533003,76.96982455714286,Idukki,Kerala,
osm-way-862967782,Government Homoeo Dispensary,MEDICAL,9.896334787499999,76.94414984999999,Idukki,Kerala,
osm-node-7476750807,"Primary Health Centre, Vazhathope",MEDICAL,9.886373,76.950775,Idukki,Kerala,
osm-way-866193123,"Govt homoeo Dispensry,Churuli",MEDICAL,9.919973816666667,76.95340445000001,Idukki,Kerala,
osm-way-960784322,"Police Station,Kanjikkuzhy",RESPONSE_UNIT,9.948692999999999,76.93144212222222,Idukki,Kerala,
osm-node-10083265151,Little Family Hospital,MEDICAL,10.029829,76.8779801,Idukki,Kerala,
osm-node-10107582272,WellMax Hospital,MEDICAL,10.033339,76.8650233,Idukki,Kerala,
osm-node-9126529131,"Primary Health Sub Center,Mezhukumchal",MEDICAL,10.0231094,76.9063175,Idukki,Kerala,
osm-node-8897995635,"Primary health care, thallamal",MEDICAL,10.0224071,76.9623505,Idukki,Kerala,
osm-way-798840442,mapanikattu,MEDICAL,10.01530894,76.95603506,Idukki,Kerala,
osm-way-934240510,Taluk Headquarters Hospital Adimaly,MEDICAL,10.013765671428573,76.95514697142858,Idukki,Kerala,
osm-node-10081313490,"Taluk Hospital, Adimaly",MEDICAL,10.013741,76.9550894,Idukki,Kerala,
osm-node-6958181255,Vijayaraja Hospital,MEDICAL,10.0137223,76.9544207,Idukki,Kerala,
osm-node-10081425906,"Iqraa Hospital, Adimali",MEDICAL,10.0112714,76.9555542,Idukki,Kerala,
osm-node-9126529135,Palakadan Ayurvedic,MEDICAL,10.0120477,76.9564027,Idukki,Kerala,
osm-node-9126529133,Navajothi Kottakal,MEDICAL,10.0111537,76.9574417,Idukki,Kerala,
osm-node-10081411050,Morning Star Medical Centre,MEDICAL,10.0118858,76.9582968,Idukki,Kerala,
osm-node-8359976460,clinic,MEDICAL,10.012531,76.9570385,Idukki,Kerala,
osm-node-9126529132,Lakshmi Clinic,MEDICAL,10.013196,76.9577968,Idukki,Kerala,
osm-way-798196259,"Fire and Rescue Station, Adimali",FIRE,10.0073181,76.96811326,Idukki,Kerala,
osm-node-10083145455,Fire and Rescue Station,FIRE,10.0073722,76.9678406,Idukki,Kerala,
osm-way-772363314,"Janamaithri Police Station,Adimaly",RESPONSE_UNIT,10.0104776,76.95781508,Idukki,Kerala,
osm-node-9126529134,Government Ayurvedic Hospital,MEDICAL,10.0091431,76.9583867,Idukki,Kerala,
osm-way-904712861,Vimala Hospital,MEDICAL,9.974830957142856,77.03000984285714,Idukki,Kerala,
osm-way-767513116,"Police Station,Vellathooval",RESPONSE_UNIT,9.97592724,77.02682488,Idukki,Kerala,
osm-node-7472940553,S N Hospital,MEDICAL,9.9769114,77.0269002,Idukki,Kerala,
osm-node-7476750806,"Primary Health Centre, Rajakad",MEDICAL,9.9616654,77.0969291,Idukki,Kerala,
osm-node-10904510146,S N Medical Mission Hospital Rajakad,MEDICAL,9.9646476,77.0975938,Idukki,Kerala,
osm-node-10904510447,Mercy Hospital Rajakad,MEDICAL,9.9648938,77.0985599,Idukki,Kerala,
osm-node-7726160850,Anthiyatt Ayurveda Hospital,MEDICAL,10.023146,77.023313,Idukki,Kerala,
osm-node-7726160833,Ayurvedic Treatment,MEDICAL,10.0172431,77.0171784,Idukki,Kerala,
osm-way-803036786,Primary Health Center Kallarvattayar,MEDICAL,10.032628679999998,76.9855233,Idukki,Kerala,
osm-node-2635014311,Tata Global Beverages Limited General Hospital,MEDICAL,10.0882921,77.0561072,Idukki,Kerala,
osm-way-769671400,"Police Station, Munnar",RESPONSE_UNIT,10.084123733333334,77.06378293333334,Idukki,Kerala,
osm-node-10136732487,Tata Hospital Grahamsland,MEDICAL,10.0896918,77.0848283,Idukki,Kerala,
osm-node-10068026553,Munnar Medical Centre,MEDICAL,10.0895035,77.0733695,Idukki,Kerala,
osm-way-865710324,"Government Homeo Dispensary, Munnar",MEDICAL,10.0902303,77.07330214615385,Idukki,Kerala,
osm-node-9889711940,"KDHP Estate Hospital, Periyavarai",MEDICAL,10.1096656,77.0604785,Idukki,Kerala,
osm-node-7726160877,Tata Tea Hospital,MEDICAL,10.142072,77.064757,Idukki,Kerala,
osm-way-838573069,Devikulam Police Station,RESPONSE_UNIT,10.152254983333334,77.08389346666667,Idukki,Kerala,
osm-node-10838943804,Goverment Animal hospital,MEDICAL,10.1245102,76.9216651,Idukki,Kerala,
osm-node-7035824376,"Primary Health Centre, Edamalakudy",MEDICAL,10.1981567,76.9605315,Ernakulam,Kerala,
osm-node-10838636392,Sub Centre Edamalakudy,MEDICAL,10.1988729,76.9584675,Ernakulam,Kerala,
osm-node-4293166889,Sholayar Garden Hospital,MEDICAL,10.2935723,76.9455228,Coimbatore,Tamil Nadu,
osm-node-7252192285,"Mudis Garden Hospital, Valparai",MEDICAL,10.2780339,76.9272208,Coimbatore,Tamil Nadu,
osm-node-13452973619,Kurangumudi Health Wellness Centre,MEDICAL,10.3067308,76.9005212,Coimbatore,Tamil Nadu,
osm-node-13453053229,First Aid Centre,MEDICAL,10.3259346,76.9182503,Coimbatore,Tamil Nadu,
osm-node-13453101050,Iyerpadi Gerden Hospital,MEDICAL,10.3389325,76.9656969,Coimbatore,Tamil Nadu,
osm-node-7252284184,"Government Hospital, Valparai",MEDICAL,10.329979,76.957798,Coimbatore,Tamil Nadu,
osm-node-10569716766,Vaibhav Nursing Home,MEDICAL,18.5875992,73.8871753,Pune,Maharashtra,
osm-way-987620707,Ruby Hospital,MEDICAL,18.58992882,73.86337672,Pune,Maharashtra,
osm-node-7049661473,"Lifeline Hospital, Pune",MEDICAL,18.5875463,73.8625391,Pune,Maharashtra,
osm-node-7055062380,Vinod Memorial Multispeciality Hospital,MEDICAL,18.5732119,73.8774723,Pune,Maharashtra,
osm-node-7649461805,Kasturba General Hospital,MEDICAL,18.5725401,73.8815063,Pune,Maharashtra,
osm-node-8552556595,Karan Hospital,MEDICAL,18.5836745,73.8846483,Pune,Maharashtra,
osm-node-7226727390,Chris Rock Edward Paul Hospital,MEDICAL,18.5770661,73.8990724,Pune,Maharashtra,
osm-node-7466371303,CT Nursing Home,MEDICAL,18.596865,73.9001514,Pune,Maharashtra,
osm-node-7466308062,Dr Bhore's Mother & Child Clinic,MEDICAL,18.5977182,73.9028326,Pune,Maharashtra,
osm-node-10725036852,Late.Mahadu Sakharam Tingare,FIRE,18.5969833,73.9065533,Pune,Maharashtra,
osm-node-9168965822,Sai Shradha Health Care Centre,MEDICAL,18.6001094,73.9096618,Pune,Maharashtra,
osm-node-9198957609,Om Childrens Clinic,MEDICAL,18.597536,73.9088733,Pune,Maharashtra,
osm-node-10755920583,White Shine Multispeciality Dental Clinic,MEDICAL,18.5755375,73.9069211,Pune,Maharashtra,
osm-node-12942088174,Dr. Bhupeshkumar Kaware,MEDICAL,18.563916,73.9186177,Pune,Maharashtra,
osm-node-10172914044,apollo clinic,MEDICAL,18.5644671,73.9139265,Pune,Maharashtra,
osm-node-7213442686,Chatrapati Shivray Hospital Pune,MEDICAL,18.5623853,73.8965795,Pune,Maharashtra,
osm-node-7213434440,Rutu Anand Hospital,MEDICAL,18.56295,73.8942307,Pune,Maharashtra,
osm-node-7213397284,Inaam General Hospital,MEDICAL,18.5618595,73.892592,Pune,Maharashtra,
osm-node-7213418416,Aditya Eye Hospital & Lasik Centre,MEDICAL,18.560232,73.8953506,Pune,Maharashtra,
osm-node-13629443264,Ramwadi Police Station,RESPONSE_UNIT,18.5545552,73.9056355,Pune,Maharashtra,
osm-node-7213492164,Neney's Hospital,MEDICAL,18.5536181,73.899622,Pune,Maharashtra,
osm-node-13624835600,Shree Hospital,MEDICAL,18.5536613,73.8992356,Pune,Maharashtra,
osm-node-7213421048,Sahyadri Super Speciality Hospital,MEDICAL,18.5543086,73.8971383,Pune,Maharashtra,
osm-node-7213437174,Freedom Fighter Gangaram Karne Hospital,MEDICAL,18.5565024,73.8972835,Pune,Maharashtra,
osm-node-2183543117,Yerawada Police Station,RESPONSE_UNIT,18.5527989,73.8957965,Pune,Maharashtra,
osm-node-7213470815,Shree Hospital,MEDICAL,18.5533588,73.8989792,Pune,Maharashtra,
osm-way-359811299,Primus Diagnostics - MRI CT-SCAN CENTRE,MEDICAL,18.549230055555558,73.8923187111111,Pune,Maharashtra,
osm-node-7063909902,Jeewan Jyot Multispeciality Medical Care Center,MEDICAL,18.5569451,73.9074788,Pune,Maharashtra,
osm-node-7649461787,Chaitanya General Hospital,MEDICAL,18.519983,73.9067768,Pune,Maharashtra,
osm-node-7059664354,"Shreenath Hospital, Pune",MEDICAL,18.5211129,73.906766,Pune,Maharashtra,
osm-node-6116290226,Mangaldas Police Chowki,RESPONSE_UNIT,18.5339866,73.8789046,Pune,Maharashtra,
osm-node-13650019585,Ruby hall hospital,MEDICAL,18.5327335,73.8773676,Pune,Maharashtra,
osm-node-10172977877,Ruby Hall Clinic,MEDICAL,18.5327841,73.8773654,Pune,Maharashtra,
osm-node-7073949908,Nm Wadia Institute Of Cardiology,MEDICAL,18.5307444,73.8771894,Pune,Maharashtra,
osm-node-10172977893,Sadhu Vaswani Missions Medical Complex,MEDICAL,18.5347719,73.8874441,Pune,Maharashtra,
osm-way-380417659,"Inlaks and Budhrani Hospital,Sadhu Vaswani Mission's Medical Complex",MEDICAL,18.53487414,73.88729362000001,Pune,Maharashtra,
osm-node-13332950667,City Hospital,MEDICAL,18.5195788,73.8800262,Pune,Maharashtra,
osm-node-10172977880,Nityashraddha super speciality hospital,MEDICAL,18.5278495,73.8760898,Pune,Maharashtra,
osm-node-10172977879,Red blood hospital,MEDICAL,18.5273893,73.8710163,Pune,Maharashtra,
osm-node-7068194960,B.J.Medical College and Sassoon Hospital,MEDICAL,18.526235,73.871161,Pune,Maharashtra,
